Feature,Duration,SHAP_value,Type
Out Board Sensor minus In Board Sensor Temp.,180,0.065333016,OBS_T
Heater Dutycycle,180,0.36351895,OBS_T
Search Coil Magnetometer's Temperature,180,0.031767063,OBS_T
Solar Array's Angle,180,0.012550985,OBS_T
High Gain Antenna Azimuth,180,0.14654782,OBS_T
High Gain Antenna Elevation,180,0.10415231,OBS_T
Radial Distance from Sun,190,0.124089934,OBS_T
Electronic Box Temperature,190,0.05459172,OBS_T
Out Board Sensor Temperature,190,0.07263734,OBS_T
Out Board Sensor minus In Board Sensor Temp.,190,0.053488962,OBS_T
Heater Dutycycle,190,0.3611096,OBS_T
Search Coil Magnetometer's Temperature,190,0.02570375,OBS_T
Solar Array's Angle,190,0.008245195,OBS_T
High Gain Antenna Azimuth,190,0.14096363,OBS_T
High Gain Antenna Elevation,190,0.12435348,OBS_T
Radial Distance from Sun,200,0.10475317,OBS_T
Electronic Box Temperature,200,0.054278273,OBS_T
Out Board Sensor Temperature,200,0.043214895,OBS_T
In Board Sensor Temperature,200,0.06711699,OBS_T
Out Board Sensor minus In Board Sensor Temp.,200,0.07105017,OBS_T
Heater Dutycycle,200,0.33492422,OBS_T
Solar Array's Angle,200,0.011006154,OBS_T
High Gain Antenna Azimuth,200,0.14699127,OBS_T
High Gain Antenna Elevation,200,0.11510217,OBS_T
Radial Distance from Sun,210,0.11627556,OBS_T
Electronic Box Temperature,210,0.062842876,OBS_T
Out Board Sensor Temperature,210,0.06219825,OBS_T
In Board Sensor Temperature,210,0.045050852,OBS_T
Out Board Sensor minus In Board Sensor Temp.,210,0.061907575,OBS_T
Heater Dutycycle,210,0.32644898,OBS_T
Search Coil Magnetometer's Temperature,210,0.022174291,OBS_T
High Gain Antenna Azimuth,210,0.13262439,OBS_T
High Gain Antenna Elevation,210,0.12669002,OBS_T
Radial Distance from Sun,220,0.10506975,OBS_T
Electronic Box Temperature,220,0.060501892,OBS_T
Out Board Sensor Temperature,220,0.08051609,OBS_T
Out Board Sensor minus In Board Sensor Temp.,220,0.0532446,OBS_T
Heater Dutycycle,220,0.36696148,OBS_T
Search Coil Magnetometer's Temperature,220,0.032081544,OBS_T
Solar Array's Angle,220,0.012821768,OBS_T
High Gain Antenna Azimuth,220,0.12847182,OBS_T
High Gain Antenna Elevation,220,0.11591072,OBS_T
Radial Distance from Sun,230,0.095171526,OBS_T
Electronic Box Temperature,230,0.060761224,OBS_T
Out Board Sensor Temperature,230,0.053759377,OBS_T
Out Board Sensor minus In Board Sensor Temp.,230,0.05578858,OBS_T
Heater Dutycycle,230,0.36999962,OBS_T
Search Coil Magnetometer's Temperature,230,0.033479407,OBS_T
Solar Array's Angle,230,0.014744779,OBS_T
High Gain Antenna Azimuth,230,0.1332669,OBS_T
High Gain Antenna Elevation,230,0.12826963,OBS_T
Radial Distance from Sun,240,0.10571152,OBS_T
Electronic Box Temperature,240,0.073647365,OBS_T
Out Board Sensor Temperature,240,0.06204788,OBS_T
Out Board Sensor minus In Board Sensor Temp.,240,0.06406587,OBS_T
Heater Dutycycle,240,0.358162,OBS_T
Search Coil Magnetometer's Temperature,240,0.024212878,OBS_T
Solar Array's Angle,240,0.009832688,OBS_T
High Gain Antenna Azimuth,240,0.14088129,OBS_T
High Gain Antenna Elevation,240,0.10516951,OBS_T
Radial Distance from Sun,250,0.1025743,OBS_T
Electronic Box Temperature,250,0.06401607,OBS_T
Out Board Sensor Temperature,250,0.06769484,OBS_T
Out Board Sensor minus In Board Sensor Temp.,250,0.06502386,OBS_T
Heater Dutycycle,250,0.35566154,OBS_T
Search Coil Magnetometer's Temperature,250,0.030124241,OBS_T
Solar Array's Angle,250,0.01365499,OBS_T
High Gain Antenna Azimuth,250,0.13093108,OBS_T
High Gain Antenna Elevation,250,0.117698096,OBS_T
Radial Distance from Sun,260,0.100297794,OBS_T
Electronic Box Temperature,260,0.06046011,OBS_T
Out Board Sensor Temperature,260,0.081882015,OBS_T
Out Board Sensor minus In Board Sensor Temp.,260,0.045933563,OBS_T
Heater Dutycycle,260,0.35708672,OBS_T
Search Coil Magnetometer's Temperature,260,0.030886749,OBS_T
Solar Array's Angle,260,0.014841449,OBS_T
High Gain Antenna Azimuth,260,0.13522637,OBS_T
High Gain Antenna Elevation,260,0.12110526,OBS_T
Radial Distance from Sun,270,0.08237398,OBS_T
Electronic Box Temperature,270,0.06953471,OBS_T
Out Board Sensor Temperature,270,0.06265438,OBS_T
Out Board Sensor minus In Board Sensor Temp.,270,0.058531918,OBS_T
Heater Dutycycle,270,0.3690085,OBS_T
Search Coil Magnetometer's Temperature,270,0.030699579,OBS_T
Solar Array's Angle,270,0.016628807,OBS_T
High Gain Antenna Azimuth,270,0.14934427,OBS_T
High Gain Antenna Elevation,270,0.11418448,OBS_T
Radial Distance from Sun,280,0.08713459,OBS_T
Electronic Box Temperature,280,0.0680094,OBS_T
Out Board Sensor Temperature,280,0.08948206,OBS_T
In Board Sensor Temperature,280,0.0559379,OBS_T
Out Board Sensor minus In Board Sensor Temp.,280,0.07990697,OBS_T
Heater Dutycycle,280,0.28066072,OBS_T
Solar Array's Angle,280,0.018442266,OBS_T
High Gain Antenna Azimuth,280,0.14649926,OBS_T
High Gain Antenna Elevation,280,0.12753436,OBS_T
Radial Distance from Sun,290,0.08908659,OBS_T
Electronic Box Temperature,290,0.063059464,OBS_T
Out Board Sensor Temperature,290,0.06809609,OBS_T
Out Board Sensor minus In Board Sensor Temp.,290,0.0666137,OBS_T
Heater Dutycycle,290,0.3411005,OBS_T
Search Coil Magnetometer's Temperature,290,0.030987103,OBS_T
Solar Array's Angle,290,0.023919715,OBS_T
High Gain Antenna Azimuth,290,0.15578882,OBS_T
High Gain Antenna Elevation,290,0.12047334,OBS_T
Radial Distance from Sun,300,0.077394105,OBS_T
Electronic Box Temperature,300,0.06295731,OBS_T
Out Board Sensor Temperature,300,0.12412978,OBS_T
Out Board Sensor minus In Board Sensor Temp.,300,0.0662221,OBS_T
Heater Dutycycle,300,0.3034061,OBS_T
Search Coil Magnetometer's Temperature,300,0.03217344,OBS_T
Solar Array's Angle,300,0.020306448,OBS_T
High Gain Antenna Azimuth,300,0.15005088,OBS_T
High Gain Antenna Elevation,300,0.10963165,OBS_T
Radial Distance from Sun,310,0.08297737,OBS_T
Electronic Box Temperature,310,0.055085868,OBS_T
Out Board Sensor Temperature,310,0.08880956,OBS_T
Out Board Sensor minus In Board Sensor Temp.,310,0.072528526,OBS_T
Heater Dutycycle,310,0.34301788,OBS_T
Search Coil Magnetometer's Temperature,310,0.027066229,OBS_T
Solar Array's Angle,310,0.015837936,OBS_T
High Gain Antenna Azimuth,310,0.14840777,OBS_T
High Gain Antenna Elevation,310,0.1228491,OBS_T
Radial Distance from Sun,320,0.08804843,OBS_T
Electronic Box Temperature,320,0.05984705,OBS_T
Out Board Sensor Temperature,320,0.11023633,OBS_T
In Board Sensor Temperature,320,0.039101817,OBS_T
Out Board Sensor minus In Board Sensor Temp.,320,0.06282009,OBS_T
Heater Dutycycle,320,0.2775311,OBS_T
Search Coil Magnetometer's Temperature,320,0.033339147,OBS_T
High Gain Antenna Azimuth,320,0.16036186,OBS_T
High Gain Antenna Elevation,320,0.12010588,OBS_T
Radial Distance from Sun,330,0.088146605,OBS_T
Electronic Box Temperature,330,0.07006836,OBS_T
Out Board Sensor Temperature,330,0.07795371,OBS_T
In Board Sensor Temperature,330,0.047765356,OBS_T
Out Board Sensor minus In Board Sensor Temp.,330,0.06300554,OBS_T
Heater Dutycycle,330,0.32145724,OBS_T
Search Coil Magnetometer's Temperature,330,0.038568843,OBS_T
Solar Array's Angle,330,0.031290803,OBS_T
High Gain Antenna Azimuth,330,0.14689514,OBS_T
High Gain Antenna Elevation,330,0.11484844,OBS_T
Radial Distance from Sun,340,0.08039756,OBS_T
Electronic Box Temperature,340,0.067746304,OBS_T
Out Board Sensor Temperature,340,0.09936823,OBS_T
In Board Sensor Temperature,340,0.049507875,OBS_T
Out Board Sensor minus In Board Sensor Temp.,340,0.082934655,OBS_T
Heater Dutycycle,340,0.26296747,OBS_T
Search Coil Magnetometer's Temperature,340,0.033837453,OBS_T
High Gain Antenna Azimuth,340,0.16428001,OBS_T
High Gain Antenna Elevation,340,0.1080362,OBS_T
Electronic Box Temperature,350,0.08225757,OBS_T
Out Board Sensor Temperature,350,0.04688781,OBS_T
In Board Sensor Temperature,350,0.048536945,OBS_T
Out Board Sensor minus In Board Sensor Temp.,350,0.107873425,OBS_T
Heater Dutycycle,350,0.3243118,OBS_T
Search Coil Magnetometer's Temperature,350,0.035715178,OBS_T
Solar Array's Angle,350,0.035782244,OBS_T
High Gain Antenna Azimuth,350,0.1628876,OBS_T
High Gain Antenna Elevation,350,0.10752978,OBS_T
Electronic Box Temperature,360,0.094794,OBS_T
Out Board Sensor Temperature,360,0.102186665,OBS_T
In Board Sensor Temperature,360,0.050364327,OBS_T
Out Board Sensor minus In Board Sensor Temp.,360,0.100356326,OBS_T
Heater Dutycycle,360,0.27599463,OBS_T
Search Coil Magnetometer's Temperature,360,0.03019881,OBS_T
Solar Array's Angle,360,0.016922321,OBS_T
High Gain Antenna Azimuth,360,0.1734835,OBS_T
High Gain Antenna Elevation,360,0.11516277,OBS_T
Electronic Box Temperature,370,0.07812598,OBS_T
Out Board Sensor Temperature,370,0.05875419,OBS_T
In Board Sensor Temperature,370,0.0501093,OBS_T
Out Board Sensor minus In Board Sensor Temp.,370,0.12359134,OBS_T
Heater Dutycycle,370,0.2951849,OBS_T
Search Coil Magnetometer's Temperature,370,0.037228085,OBS_T
Solar Array's Angle,370,0.035832137,OBS_T
High Gain Antenna Azimuth,370,0.15342887,OBS_T
High Gain Antenna Elevation,370,0.12208006,OBS_T
Electronic Box Temperature,380,0.0798021,OBS_T
Out Board Sensor Temperature,380,0.044755895,OBS_T
In Board Sensor Temperature,380,0.060095195,OBS_T
Out Board Sensor minus In Board Sensor Temp.,380,0.107781135,OBS_T
Heater Dutycycle,380,0.29443982,OBS_T
Search Coil Magnetometer's Temperature,380,0.033220734,OBS_T
Solar Array's Angle,380,0.046392526,OBS_T
High Gain Antenna Azimuth,380,0.17358094,OBS_T
High Gain Antenna Elevation,380,0.1256323,OBS_T
Electronic Box Temperature,390,0.09137555,OBS_T
Out Board Sensor Temperature,390,0.04042274,OBS_T
In Board Sensor Temperature,390,0.047541194,OBS_T
Out Board Sensor minus In Board Sensor Temp.,390,0.10127609,OBS_T
Heater Dutycycle,390,0.3187803,OBS_T
Search Coil Magnetometer's Temperature,390,0.045663953,OBS_T
Solar Array's Angle,390,0.024106575,OBS_T
High Gain Antenna Azimuth,390,0.16587394,OBS_T
High Gain Antenna Elevation,390,0.11876042,OBS_T
Radial Distance from Sun,400,0.095416084,OBS_T
Electronic Box Temperature,400,0.08988598,OBS_T
Out Board Sensor Temperature,400,0.05699118,OBS_T
In Board Sensor Temperature,400,0.029747825,OBS_T
Out Board Sensor minus In Board Sensor Temp.,400,0.08683607,OBS_T
Heater Dutycycle,400,0.3043532,OBS_T
Search Coil Magnetometer's Temperature,400,0.041942373,OBS_T
Solar Array's Angle,400,0.017780785,OBS_T
High Gain Antenna Azimuth,400,0.16909666,OBS_T
High Gain Antenna Elevation,400,0.10794989,OBS_T
Radial Distance from Sun,410,0.06384504,OBS_T
Electronic Box Temperature,410,0.09884679,OBS_T
Out Board Sensor Temperature,410,0.04548838,OBS_T
In Board Sensor Temperature,410,0.046885803,OBS_T
Out Board Sensor minus In Board Sensor Temp.,410,0.09723928,OBS_T
Heater Dutycycle,410,0.30791947,OBS_T
Search Coil Magnetometer's Temperature,410,0.04852352,OBS_T
Solar Array's Angle,410,0.020570194,OBS_T
High Gain Antenna Azimuth,410,0.16846257,OBS_T
High Gain Antenna Elevation,410,0.1022189,OBS_T
Electronic Box Temperature,420,0.09640834,OBS_T
Out Board Sensor Temperature,420,0.04962348,OBS_T
In Board Sensor Temperature,420,0.046050936,OBS_T
Out Board Sensor minus In Board Sensor Temp.,420,0.08950519,OBS_T
Heater Dutycycle,420,0.31276,OBS_T
Search Coil Magnetometer's Temperature,420,0.049740117,OBS_T
Solar Array's Angle,420,0.023016455,OBS_T
High Gain Antenna Azimuth,420,0.17585206,OBS_T
High Gain Antenna Elevation,420,0.11996729,OBS_T
Radial Distance from Sun,430,0.080981724,OBS_T
Electronic Box Temperature,430,0.0915947,OBS_T
Out Board Sensor Temperature,430,0.044386007,OBS_T
Out Board Sensor minus In Board Sensor Temp.,430,0.087481,OBS_T
Heater Dutycycle,430,0.31100553,OBS_T
Search Coil Magnetometer's Temperature,430,0.04316143,OBS_T
Solar Array's Angle,430,0.018489722,OBS_T
High Gain Antenna Azimuth,430,0.17625089,OBS_T
High Gain Antenna Elevation,430,0.10652537,OBS_T
Radial Distance from Sun,440,0.09732495,OBS_T
Electronic Box Temperature,440,0.102909796,OBS_T
Out Board Sensor Temperature,440,0.049109,OBS_T
In Board Sensor Temperature,440,0.04474733,OBS_T
Out Board Sensor minus In Board Sensor Temp.,440,0.08324929,OBS_T
Heater Dutycycle,440,0.27337915,OBS_T
Search Coil Magnetometer's Temperature,440,0.04474025,OBS_T
Solar Array's Angle,440,0.019346148,OBS_T
High Gain Antenna Azimuth,440,0.17793033,OBS_T
High Gain Antenna Elevation,440,0.1072638,OBS_T
Radial Distance from Sun,450,0.08232524,OBS_T
Electronic Box Temperature,450,0.109834686,OBS_T
Out Board Sensor Temperature,450,0.048215996,OBS_T
Out Board Sensor minus In Board Sensor Temp.,450,0.081352144,OBS_T
Heater Dutycycle,450,0.3055567,OBS_T
Search Coil Magnetometer's Temperature,450,0.04627246,OBS_T
Solar Array's Angle,450,0.008864601,OBS_T
High Gain Antenna Azimuth,450,0.17795287,OBS_T
High Gain Antenna Elevation,450,0.096644126,OBS_T
Radial Distance from Sun,460,0.09218019,OBS_T
Electronic Box Temperature,460,0.10020113,OBS_T
Out Board Sensor Temperature,460,0.042098057,OBS_T
Out Board Sensor minus In Board Sensor Temp.,460,0.07224081,OBS_T
Heater Dutycycle,460,0.28847826,OBS_T
Search Coil Magnetometer's Temperature,460,0.041750982,OBS_T
Solar Array's Angle,460,0.0292824,OBS_T
High Gain Antenna Azimuth,460,0.18485363,OBS_T
High Gain Antenna Elevation,460,0.11195512,OBS_T
Radial Distance from Sun,470,0.096585736,OBS_T
Electronic Box Temperature,470,0.105712526,OBS_T
Out Board Sensor Temperature,470,0.03345036,OBS_T
In Board Sensor Temperature,470,0.047177035,OBS_T
Out Board Sensor minus In Board Sensor Temp.,470,0.068110384,OBS_T
Heater Dutycycle,470,0.29817712,OBS_T
Search Coil Magnetometer's Temperature,470,0.03614135,OBS_T
Solar Array's Angle,470,0.020912604,OBS_T
High Gain Antenna Azimuth,470,0.18144344,OBS_T
High Gain Antenna Elevation,470,0.112289466,OBS_T
Radial Distance from Sun,480,0.10965634,OBS_T
Electronic Box Temperature,480,0.103828125,OBS_T
Out Board Sensor Temperature,480,0.040202346,OBS_T
Out Board Sensor minus In Board Sensor Temp.,480,0.058166604,OBS_T
Heater Dutycycle,480,0.2773463,OBS_T
Search Coil Magnetometer's Temperature,480,0.048087534,OBS_T
Solar Array's Angle,480,0.01492266,OBS_T
High Gain Antenna Azimuth,480,0.19317552,OBS_T
High Gain Antenna Elevation,480,0.10774704,OBS_T
Radial Distance from Sun,490,0.0973173,OBS_T
Electronic Box Temperature,490,0.11076912,OBS_T
Out Board Sensor Temperature,490,0.042397566,OBS_T
Out Board Sensor minus In Board Sensor Temp.,490,0.07058021,OBS_T
Heater Dutycycle,490,0.27825058,OBS_T
Search Coil Magnetometer's Temperature,490,0.05697268,OBS_T
Solar Array's Angle,490,0.013641402,OBS_T
High Gain Antenna Azimuth,490,0.17581138,OBS_T
High Gain Antenna Elevation,490,0.116890475,OBS_T
Radial Distance from Sun,500,0.11507873,OBS_T
Electronic Box Temperature,500,0.12601282,OBS_T
Out Board Sensor Temperature,500,0.051282745,OBS_T
In Board Sensor Temperature,500,0.032857325,OBS_T
Out Board Sensor minus In Board Sensor Temp.,500,0.04792829,OBS_T
Heater Dutycycle,500,0.260689,OBS_T
Search Coil Magnetometer's Temperature,500,0.054608896,OBS_T
Solar Array's Angle,500,0.009025722,OBS_T
High Gain Antenna Azimuth,500,0.17690241,OBS_T
High Gain Antenna Elevation,500,0.12561409,OBS_T
Radial Distance from Sun,510,0.1290667,OBS_T
Electronic Box Temperature,510,0.13582842,OBS_T
Out Board Sensor Temperature,510,0.045807548,OBS_T
In Board Sensor Temperature,510,0.029216649,OBS_T
Out Board Sensor minus In Board Sensor Temp.,510,0.043774586,OBS_T
Heater Dutycycle,510,0.27105328,OBS_T
Search Coil Magnetometer's Temperature,510,0.03803858,OBS_T
Solar Array's Angle,510,0.009195516,OBS_T
High Gain Antenna Azimuth,510,0.18869418,OBS_T
High Gain Antenna Elevation,510,0.1093245,OBS_T
Radial Distance from Sun,520,0.10891951,OBS_T
Electronic Box Temperature,520,0.13912375,OBS_T
Out Board Sensor Temperature,520,0.036010798,OBS_T
In Board Sensor Temperature,520,0.03726704,OBS_T
Out Board Sensor minus In Board Sensor Temp.,520,0.037192646,OBS_T
Heater Dutycycle,520,0.2437051,OBS_T
Search Coil Magnetometer's Temperature,520,0.03759597,OBS_T
High Gain Antenna Azimuth,520,0.20025714,OBS_T
High Gain Antenna Elevation,520,0.12158208,OBS_T
Radial Distance from Sun,530,0.11050225,OBS_T
Electronic Box Temperature,530,0.12781742,OBS_T
Out Board Sensor Temperature,530,0.03521232,OBS_T
In Board Sensor Temperature,530,0.026700098,OBS_T
Out Board Sensor minus In Board Sensor Temp.,530,0.056598943,OBS_T
Heater Dutycycle,530,0.2608017,OBS_T
Search Coil Magnetometer's Temperature,530,0.03731303,OBS_T
High Gain Antenna Azimuth,530,0.18956167,OBS_T
High Gain Antenna Elevation,530,0.114265695,OBS_T
Radial Distance from Sun,600,0.12120575,OBS_T
Electronic Box Temperature,600,0.14242046,OBS_T
Out Board Sensor Temperature,600,0.041118074,OBS_T
In Board Sensor Temperature,600,0.031169334,OBS_T
Out Board Sensor minus In Board Sensor Temp.,600,0.038034286,OBS_T
Heater Dutycycle,600,0.23186252,OBS_T
Search Coil Magnetometer's Temperature,600,0.04454561,OBS_T
High Gain Antenna Azimuth,600,0.21627994,OBS_T
High Gain Antenna Elevation,600,0.100165,OBS_T
Radial Distance from Sun,610,0.12573366,OBS_T
Electronic Box Temperature,610,0.17009616,OBS_T
In Board Sensor Temperature,610,0.037750125,OBS_T
Out Board Sensor minus In Board Sensor Temp.,610,0.038090177,OBS_T
Heater Dutycycle,610,0.2344323,OBS_T
Search Coil Magnetometer's Temperature,610,0.04259033,OBS_T
Solar Array's Angle,610,0.010242457,OBS_T
High Gain Antenna Azimuth,610,0.1817404,OBS_T
High Gain Antenna Elevation,610,0.120446555,OBS_T
Radial Distance from Sun,620,0.11791561,OBS_T
Electronic Box Temperature,620,0.16208883,OBS_T
In Board Sensor Temperature,620,0.038639955,OBS_T
Out Board Sensor minus In Board Sensor Temp.,620,0.04225515,OBS_T
Heater Dutycycle,620,0.25363123,OBS_T
Search Coil Magnetometer's Temperature,620,0.030581199,OBS_T
Solar Array's Angle,620,0.016256727,OBS_T
High Gain Antenna Azimuth,620,0.18389164,OBS_T
High Gain Antenna Elevation,620,0.12529995,OBS_T
Radial Distance from Sun,630,0.12034546,OBS_T
Electronic Box Temperature,630,0.17902628,OBS_T
In Board Sensor Temperature,630,0.04095223,OBS_T
Out Board Sensor minus In Board Sensor Temp.,630,0.037292883,OBS_T
Heater Dutycycle,630,0.22034332,OBS_T
Search Coil Magnetometer's Temperature,630,0.040248275,OBS_T
Solar Array's Angle,630,0.012453155,OBS_T
High Gain Antenna Azimuth,630,0.21555635,OBS_T
High Gain Antenna Elevation,630,0.09412359,OBS_T
Radial Distance from Sun,640,0.1378688,OBS_T
Electronic Box Temperature,640,0.16797946,OBS_T
In Board Sensor Temperature,640,0.044780985,OBS_T
Out Board Sensor minus In Board Sensor Temp.,640,0.03572289,OBS_T
Heater Dutycycle,640,0.21348244,OBS_T
Search Coil Magnetometer's Temperature,640,0.049275525,OBS_T
Solar Array's Angle,640,0.008161362,OBS_T
High Gain Antenna Azimuth,640,0.21680811,OBS_T
High Gain Antenna Elevation,640,0.082423635,OBS_T
Radial Distance from Sun,650,0.09737954,OBS_T
Electronic Box Temperature,650,0.17965943,OBS_T
Out Board Sensor Temperature,650,0.045291543,OBS_T
In Board Sensor Temperature,650,0.033541474,OBS_T
Out Board Sensor minus In Board Sensor Temp.,650,0.045407146,OBS_T
Heater Dutycycle,650,0.19604768,OBS_T
Search Coil Magnetometer's Temperature,650,0.041954692,OBS_T
High Gain Antenna Azimuth,650,0.23237224,OBS_T
High Gain Antenna Elevation,650,0.091963775,OBS_T
Radial Distance from Sun,660,0.11476469,OBS_T
Electronic Box Temperature,660,0.17165823,OBS_T
Out Board Sensor Temperature,660,0.03476529,OBS_T
In Board Sensor Temperature,660,0.032545116,OBS_T
Out Board Sensor minus In Board Sensor Temp.,660,0.04573324,OBS_T
Heater Dutycycle,660,0.2043208,OBS_T
Search Coil Magnetometer's Temperature,660,0.033872053,OBS_T
High Gain Antenna Azimuth,660,0.2284107,OBS_T
High Gain Antenna Elevation,660,0.09549966,OBS_T
Radial Distance from Sun,670,0.12558484,OBS_T
Electronic Box Temperature,670,0.18163843,OBS_T
Out Board Sensor Temperature,670,0.0388696,OBS_T
In Board Sensor Temperature,670,0.043027647,OBS_T
Out Board Sensor minus In Board Sensor Temp.,670,0.03230541,OBS_T
Heater Dutycycle,670,0.17603436,OBS_T
